id,ORIG_FID,fclass,name,Shape_Length,longitude,latitude
436,183,residential,Järngatan,98.6897083,13.18055227,55.70986795
437,184,residential,Eldaregatan,94.90977801,13.18212166,55.70901513
438,185,residential,Bokbindaregatan,306.8292725,13.18014331,55.70566967
439,185,residential,Bokbindaregatan,306.8292725,13.18055446,55.7060542
440,185,residential,Bokbindaregatan,306.8292725,13.18096639,55.70643848
441,185,residential,Bokbindaregatan,306.8292725,13.18139629,55.70681641
442,185,residential,Bokbindaregatan,306.8292725,13.18183064,55.70719236
443,185,residential,Bokbindaregatan,306.8292725,13.18239778,55.70750308
444,186,residential,Handskmakaregatan,143.459802,13.17914076,55.70630434
445,186,residential,Handskmakaregatan,143.459802,13.17972705,55.70660796
446,187,residential,Tågmästaregatan,98.63540427,13.18113395,55.70572496
447,188,residential,Slöjdgatan,169.009143,13.18231244,55.70475542
448,188,residential,Slöjdgatan,169.009143,13.18274768,55.70513142
449,188,residential,Slöjdgatan,169.009143,13.18318292,55.70550743
450,189,service, ,55.94873395,13.18530623,55.704762
451,190,cycleway, ,54.81078296,13.18509921,55.70502697
452,192,cycleway, ,66.16650064,13.2031381,55.72278618
453,193,tertiary,Norra Gränsvägen,1147.965728,13.22132999,55.72775518
454,193,tertiary,Norra Gränsvägen,1147.965728,13.22065174,55.72752055
455,193,tertiary,Norra Gränsvägen,1147.965728,13.21992136,55.72734296
456,193,tertiary,Norra Gränsvägen,1147.965728,13.21915021,55.72723372
457,193,tertiary,Norra Gränsvägen,1147.965728,13.21836835,55.72714989
458,193,tertiary,Norra Gränsvägen,1147.965728,13.21757577,55.7271124
459,193,tertiary,Norra Gränsvägen,1147.965728,13.21678054,55.72709433
460,193,tertiary,Norra Gränsvägen,1147.965728,13.21598478,55.72710002
461,193,tertiary,Norra Gränsvägen,1147.965728,13.21519284,55.72713803
462,193,tertiary,Norra Gränsvägen,1147.965728,13.21440795,55.72721245
463,193,tertiary,Norra Gränsvägen,1147.965728,13.21363085,55.7273085
464,193,tertiary,Norra Gränsvägen,1147.965728,13.21286935,55.72743852
465,193,tertiary,Norra Gränsvägen,1147.965728,13.21210456,55.72756303
466,193,tertiary,Norra Gränsvägen,1147.965728,13.21134086,55.72768956
467,193,tertiary,Norra Gränsvägen,1147.965728,13.21058493,55.72782962
468,193,tertiary,Norra Gränsvägen,1147.965728,13.20981983,55.7279535
469,193,tertiary,Norra Gränsvägen,1147.965728,13.20904736,55.72806176
470,193,tertiary,Norra Gränsvägen,1147.965728,13.2082667,55.72814948
471,193,tertiary,Norra Gränsvägen,1147.965728,13.20748412,55.72823094
472,193,tertiary,Norra Gränsvägen,1147.965728,13.20669287,55.72827381
473,193,tertiary,Norra Gränsvägen,1147.965728,13.20589747,55.72829114
474,193,tertiary,Norra Gränsvägen,1147.965728,13.20510178,55.72830224
475,194,tertiary,Klosterängsvägen,482.3574493,13.22263616,55.72122622
476,194,tertiary,Klosterängsvägen,482.3574493,13.22280954,55.72166463
477,194,tertiary,Klosterängsvägen,482.3574493,13.22297501,55.72210401
478,194,tertiary,Klosterängsvägen,482.3574493,13.22314082,55.72254335
479,194,tertiary,Klosterängsvägen,482.3574493,13.22330301,55.72298312
480,194,tertiary,Klosterängsvägen,482.3574493,13.22346272,55.72342319
481,194,tertiary,Klosterängsvägen,482.3574493,13.22362143,55.72386336
482,194,tertiary,Klosterängsvägen,482.3574493,13.22378956,55.72430241
483,194,tertiary,Klosterängsvägen,482.3574493,13.22394547,55.7247429
484,196,cycleway, ,61.26771112,13.2019147,55.72803235
485,197,residential,Skjutbanevägen,522.6810597,13.19015353,55.72601299
486,197,residential,Skjutbanevägen,522.6810597,13.19079719,55.72627716
487,197,residential,Skjutbanevägen,522.6810597,13.19144009,55.72654198
488,197,residential,Skjutbanevägen,522.6810597,13.19208214,55.7268074
489,197,residential,Skjutbanevägen,522.6810597,13.19270348,55.72708816
490,197,residential,Skjutbanevägen,522.6810597,13.19333039,55.72736486
491,197,residential,Skjutbanevägen,522.6810597,13.19397146,55.7276311
492,197,residential,Skjutbanevägen,522.6810597,13.19460219,55.72790492
493,197,residential,Skjutbanevägen,522.6810597,13.19528891,55.72811726
494,197,residential,Skjutbanevägen,522.6810597,13.19602298,55.72826749
495,201,residential,Sankt Hans gränd,140.8545322,13.19987811,55.72783641
496,201,residential,Sankt Hans gränd,140.8545322,13.19988168,55.72738722
497,202,residential,Parternas gränd,338.8138521,13.20270406,55.72503854
498,202,residential,Parternas gränd,338.8138521,13.20270123,55.72548772
499,202,residential,Parternas gränd,338.8138521,13.20269101,55.72593686
500,202,residential,Parternas gränd,338.8138521,13.20269381,55.72638603
501,202,residential,Parternas gränd,338.8138521,13.20269554,55.72683517
502,202,residential,Parternas gränd,338.8138521,13.2026903,55.72728435
503,203,cycleway, ,441.3895351,13.20919452,55.72449899
504,203,cycleway, ,441.3895351,13.20919684,55.72494819
505,203,cycleway, ,441.3895351,13.20907924,55.72536503
506,203,cycleway, ,441.3895351,13.20913717,55.72581199
507,203,cycleway, ,441.3895351,13.20912527,55.72626113
508,203,cycleway, ,441.3895351,13.20912248,55.72671032
509,203,cycleway, ,441.3895351,13.20911606,55.72715949
510,203,cycleway, ,441.3895351,13.20910781,55.72760867
511,204,cycleway, ,421.9952198,13.20485259,55.72777281
512,204,cycleway, ,421.9952198,13.20485107,55.72732364
513,204,cycleway, ,421.9952198,13.204867,55.72687469
514,204,cycleway, ,421.9952198,13.2049631,55.72642879
515,204,cycleway, ,421.9952198,13.2050492,55.72598272
516,204,cycleway, ,421.9952198,13.20504166,55.72553354
517,204,cycleway, ,421.9952198,13.20503156,55.72508573
518,204,cycleway, ,421.9952198,13.20491794,55.72464372
519,205,cycleway, ,407.3011999,13.20514306,55.7240688
520,205,cycleway, ,407.3011999,13.2059309,55.72403981
521,205,cycleway, ,407.3011999,13.2067268,55.72404232
522,205,cycleway, ,407.3011999,13.20752269,55.72404445
523,205,cycleway, ,407.3011999,13.20831859,55.72404607
524,205,cycleway, ,407.3011999,13.20911448,55.72404939
525,205,cycleway, ,407.3011999,13.20991038,55.7240495
526,205,cycleway, ,407.3011999,13.21070628,55.72404688
527,207,cycleway,Hardebergaspåret,951.2525921,13.25087922,55.70988475
528,207,cycleway,Hardebergaspåret,951.2525921,13.25166834,55.70994207
529,207,cycleway,Hardebergaspåret,951.2525921,13.2524575,55.70999923
530,207,cycleway,Hardebergaspåret,951.2525921,13.25324687,55.71005548
531,207,cycleway,Hardebergaspåret,951.2525921,13.25403624,55.71011172
532,207,cycleway,Hardebergaspåret,951.2525921,13.25482557,55.71016813
533,207,cycleway,Hardebergaspåret,951.2525921,13.25561485,55.71022479
534,207,cycleway,Hardebergaspåret,951.2525921,13.25640377,55.71028303
535,207,cycleway,Hardebergaspåret,951.2525921,13.25719257,55.71034178
536,207,cycleway,Hardebergaspåret,951.2525921,13.25798138,55.71040052
537,207,cycleway,Hardebergaspåret,951.2525921,13.25877018,55.71045926
538,207,cycleway,Hardebergaspåret,951.2525921,13.259559,55.710518
539,207,cycleway,Hardebergaspåret,951.2525921,13.26034781,55.71057673
540,207,cycleway,Hardebergaspåret,951.2525921,13.26113663,55.7106354
541,207,cycleway,Hardebergaspåret,951.2525921,13.26192554,55.71069374
542,207,cycleway,Hardebergaspåret,951.2525921,13.26271445,55.71075207
543,207,cycleway,Hardebergaspåret,951.2525921,13.26350336,55.71081039
544,207,cycleway,Hardebergaspåret,951.2525921,13.26429227,55.71086871
545,207,cycleway,Hardebergaspåret,951.2525921,13.26508119,55.71092703
546,209,cycleway, ,69.04946889,13.21226521,55.71885051
547,210,cycleway, ,213.2526412,13.21284764,55.71793243
548,210,cycleway, ,213.2526412,13.21312802,55.71751336
549,210,cycleway, ,213.2526412,13.21320649,55.71706779
550,210,cycleway, ,213.2526412,13.21303931,55.7166384
551,211,secondary,Svenshögsvägen,264.7426372,13.20222705,55.71811955
552,211,secondary,Svenshögsvägen,264.7426372,13.20223377,55.71767045
553,211,secondary,Svenshögsvägen,264.7426372,13.20222452,55.71722128
554,211,secondary,Svenshögsvägen,264.7426372,13.20221527,55.71677211
555,211,secondary,Svenshögsvägen,264.7426372,13.20220669,55.71632294
556,212,cycleway, ,141.2078461,13.20571912,55.72358981
557,212,cycleway, ,141.2078461,13.20571962,55.72314061
558,216,cycleway, ,55.38464187,13.2052653,55.72816092
559,218,residential,Jordabalksvägen,69.967146,13.2027551,55.72877548
560,219,residential,Vittnesgränden,329.3308509,13.20769642,55.72776553
561,219,residential,Vittnesgränden,329.3308509,13.20768366,55.72731639
562,219,residential,Vittnesgränden,329.3308509,13.20767385,55.72686725
563,219,residential,Vittnesgränden,329.3308509,13.20768321,55.72641808
564,219,residential,Vittnesgränden,329.3308509,13.20768558,55.7259689
565,219,residential,Vittnesgränden,329.3308509,13.20768258,55.7255197
566,223,residential,Källarekroken,344.0909809,13.21189239,55.72442625
567,223,residential,Källarekroken,344.0909809,13.21268829,55.72442933
568,223,residential,Källarekroken,344.0909809,13.21278088,55.72484857
569,223,residential,Källarekroken,344.0909809,13.21278911,55.7252977
570,223,residential,Källarekroken,344.0909809,13.21259305,55.72567128
571,223,residential,Källarekroken,344.0909809,13.21179715,55.72566669
572,224,residential,Vapenkroken,287.6095654,13.21029936,55.72566522
573,224,residential,Vapenkroken,287.6095654,13.20983742,55.72544113
574,224,residential,Vapenkroken,287.6095654,13.20983903,55.72499193
575,224,residential,Vapenkroken,287.6095654,13.2098476,55.72454279
576,224,residential,Vapenkroken,287.6095654,13.21049783,55.72442728
577,225,residential,Nyckelkroken,213.1933684,13.20972454,55.72714525
578,225,residential,Nyckelkroken,213.1933684,13.2097362,55.7266961
579,225,residential,Nyckelkroken,213.1933684,13.21007773,55.72641139
580,225,residential,Nyckelkroken,213.1933684,13.21087367,55.72641431
581,226,residential,Gilleskroken,198.3758767,13.21276285,55.72683522
582,226,residential,Gilleskroken,198.3758767,13.21275643,55.72728291
583,226,residential,Gilleskroken,198.3758767,13.21201113,55.72741657
584,227,residential,Gästgivarevägen,370.2697901,13.21109951,55.72487479
585,227,residential,Gästgivarevägen,370.2697901,13.21112433,55.72531393
586,227,residential,Gästgivarevägen,370.2697901,13.21109383,55.7257595
587,227,residential,Gästgivarevägen,370.2697901,13.21108688,55.72620868
588,227,residential,Gästgivarevägen,370.2697901,13.21107214,55.72665517
589,227,residential,Gästgivarevägen,370.2697901,13.21109645,55.72709904
590,227,residential,Gästgivarevägen,370.2697901,13.21109343,55.72754814
591,228,residential,Skrivarevägen,167.7707313,13.21429127,55.72781099
592,228,residential,Skrivarevägen,167.7707313,13.21424497,55.72822714
593,228,residential,Skrivarevägen,167.7707313,13.21405607,55.72783986
594,229,residential,Skrivarevägen,81.63707267,13.21581651,55.72782335
595,230,residential,Stiftsvägen,132.1645638,13.21884917,55.7276539
596,230,residential,Stiftsvägen,132.1645638,13.21833524,55.72799411
597,231,residential,Skrivarevägen,139.4296562,13.21512365,55.727598
598,231,residential,Skrivarevägen,139.4296562,13.21483286,55.72799583
599,232,residential,Borgarevägen,338.9264099,13.21510263,55.72455442
600,232,residential,Borgarevägen,338.9264099,13.21510395,55.7250036
601,232,residential,Borgarevägen,338.9264099,13.21509764,55.72545279
602,232,residential,Borgarevägen,338.9264099,13.21509627,55.72590198
603,232,residential,Borgarevägen,338.9264099,13.21509258,55.72635116
604,232,residential,Borgarevägen,338.9264099,13.21508468,55.72680026
605,233,residential,Mantalskroken,228.650585,13.21611777,55.72513582
606,233,residential,Mantalskroken,228.650585,13.21612395,55.72468663
607,233,residential,Mantalskroken,228.650585,13.21612968,55.72423744
608,233,residential,Mantalskroken,228.650585,13.21557032,55.72408447
609,234,residential,Kvarnkroken,89.64612551,13.21446481,55.72557723
610,235,residential,Markaskälsvägen,231.6654586,13.21430525,55.72681368
611,235,residential,Markaskälsvägen,231.6654586,13.21365562,55.72675179
612,235,residential,Markaskälsvägen,231.6654586,13.21364252,55.72630273
613,235,residential,Markaskälsvägen,231.6654586,13.21365872,55.72585362
614,236,residential,Kvarnkroken,287.7670743,13.21589173,55.72558407
615,236,residential,Kvarnkroken,287.7670743,13.2165295,55.72570734
616,236,residential,Kvarnkroken,287.7670743,13.21652267,55.7261565
617,236,residential,Kvarnkroken,287.7670743,13.21645596,55.72659311
618,236,residential,Kvarnkroken,287.7670743,13.2156715,55.72664868
619,237,residential,Beslutsgränden,126.4386381,13.21802843,55.72669006
620,237,residential,Beslutsgränden,126.4386381,13.2180456,55.72624096
621,238,residential,Styrelsevägen,246.9216326,13.21883658,55.72684867
622,238,residential,Styrelsevägen,246.9216326,13.21953814,55.72706004
623,238,residential,Styrelsevägen,246.9216326,13.22025543,55.72725347
624,238,residential,Styrelsevägen,246.9216326,13.22104471,55.72728432
625,239,residential,Anslagsvägen,89.27565919,13.22041622,55.72683031
626,240,residential,Kulgränden,270.5964117,13.19444383,55.72731652
627,240,residential,Kulgränden,270.5964117,13.19445178,55.72686735
628,240,residential,Kulgränden,270.5964117,13.19445969,55.72641818
629,240,residential,Kulgränden,270.5964117,13.19446759,55.725969
630,240,residential,Kulgränden,270.5964117,13.19447549,55.72551983
631,241,residential,Markörvägen,460.2498823,13.19321853,55.72683225
632,241,residential,Markörvägen,460.2498823,13.19321564,55.72638306
633,241,residential,Markörvägen,460.2498823,13.19321274,55.72593386
634,241,residential,Markörvägen,460.2498823,13.19320985,55.72548467
635,241,residential,Markörvägen,460.2498823,13.19277544,55.72523859
636,241,residential,Markörvägen,460.2498823,13.19213607,55.72535335
637,241,residential,Markörvägen,460.2498823,13.19213089,55.72580254
638,241,residential,Markörvägen,460.2498823,13.1921257,55.72625172
639,241,residential,Markörvägen,460.2498823,13.19209432,55.72669727
640,242,residential,Pistolvägen,262.7146494,13.19103728,55.72589814
641,242,residential,Pistolvägen,262.7146494,13.19105443,55.72544905
642,242,residential,Pistolvägen,262.7146494,13.19060411,55.72523071
643,242,residential,Pistolvägen,262.7146494,13.18994188,55.72533603
644,242,residential,Pistolvägen,262.7146494,13.18991737,55.72578314
645,243,cycleway, ,146.0875821,13.20492413,55.72276827
646,243,cycleway, ,146.0875821,13.20412888,55.72278063
647,245,cycleway, ,342.6920508,13.19614473,55.72358701
648,245,cycleway, ,342.6920508,13.19574977,55.72320928
649,245,cycleway, ,342.6920508,13.19563233,55.72276543
650,245,cycleway, ,342.6920508,13.19554352,55.72231905
651,245,cycleway, ,342.6920508,13.19546085,55.72187232
652,245,cycleway, ,342.6920508,13.19532486,55.72143175
653,247,cycleway, ,553.0309728,13.19666919,55.72777471
654,247,cycleway, ,553.0309728,13.19666862,55.72732551
655,247,cycleway, ,553.0309728,13.19666995,55.72687631
656,247,cycleway, ,553.0309728,13.19672818,55.7264284
657,247,cycleway, ,553.0309728,13.19680957,55.72598156
658,247,cycleway, ,553.0309728,13.19680099,55.72553248
659,247,cycleway, ,553.0309728,13.19680212,55.72508331
660,247,cycleway, ,553.0309728,13.19669069,55.72464096
661,247,cycleway, ,553.0309728,13.1966661,55.72419254
662,247,cycleway, ,553.0309728,13.19684679,55.72376943
663,247,cycleway, ,553.0309728,13.19725943,55.72338533
664,248,cycleway, ,50.10369307,13.19104478,55.72479943
665,251,service,Fäladstorget,206.6507853,13.20303341,55.72432639
666,251,service,Fäladstorget,206.6507853,13.20381329,55.72435345
667,251,service,Fäladstorget,206.6507853,13.20460885,55.72435579
668,251,service,Fäladstorget,206.6507853,13.20483657,55.72402735
669,252,residential,Östervångsvägen,153.7950874,13.20563849,55.70343195
670,252,residential,Östervångsvägen,153.7950874,13.20633835,55.70364541
671,252,residential,Östervångsvägen,153.7950874,13.20704274,55.70385416
672,254,cycleway, ,640.1234785,13.21912997,55.69762608
673,254,cycleway, ,640.1234785,13.21988736,55.69748999
674,254,cycleway, ,640.1234785,13.22061347,55.69730665
675,254,cycleway, ,640.1234785,13.22133912,55.69712275
676,254,cycleway, ,640.1234785,13.2220696,55.69694651
677,254,cycleway, ,640.1234785,13.22285082,55.69688204
678,254,cycleway, ,640.1234785,13.22358071,55.69670384
679,254,cycleway, ,640.1234785,13.22420662,55.69642897
680,254,cycleway, ,640.1234785,13.22493174,55.69624465
681,254,cycleway, ,640.1234785,13.22566787,55.69607594
682,254,cycleway, ,640.1234785,13.22641397,55.69592375
683,254,cycleway, ,640.1234785,13.2270781,55.69567894
684,255,tertiary,Stora Råby byaväg,194.6971529,13.22285598,55.68577097
