OBJECTID,point_id,longitude,latitude,fclass,name,depression_score,aesthetic_score,safety_score,vitality_score,start_count,end_count,road_length,ghs_population,log_start,log_end,start_end_count,log_total_count,poi_catering_density,poi_health_density,poi_leisure_density,poi_public_facility_density,poi_shopping_density,poi_tourism_density,poi_transit_density,boringness_score,wealth_score,poi_transit_dist,poi_transit_dist_500,poi_catering_dist,poi_shopping_dist,poi_health_dist,poi_leisure_dist,poi_public_facility_dist,poi_tourism_dist
881,971,13.16523932,55.69981096,residential,Folkparksvägen,0.57630204,0.783001307,0.594325462,0.309697992,8,2,225.9011256,22.82078362,2.197224577,1.098612289,10,2.397895273,0,0,0,0,0,0,0,0.352332726,0.52544323,373.0239362,373.0239362,548.1783482,317.2613882,1021.416036,524.1181656,295.2801718,595.3256137
882,972,13.1652893,55.70025927,residential,Folkparksvägen,0.462542422,0.619877052,0.560654121,0.305180893,8,19,239.2477332,22.82078362,2.197224577,2.995732274,27,3.33220451,0,0,0,0,0,0,0,0.253033346,0.520312615,323.4019411,323.4019411,513.0953417,268.8222701,1001.314663,478.4681962,248.911304,559.4220717
883,973,13.16533937,55.70070758,residential,Folkparksvägen,0.426375585,0.792589955,0.676739234,0.33641954,12,23,214.1040313,20.88316917,2.564949357,3.17805383,35,3.583518938,0,0,0,0,0,0,0,0.294764377,0.641356099,273.918233,273.918233,480.6644638,221.0810255,983.3417172,433.781015,204.2655495,525.830715
884,974,13.16538938,55.70115588,residential,Folkparksvägen,0.512711078,0.842138253,0.646243058,0.202602503,13,52,199.8952537,20.88316917,2.63905733,3.970291914,65,4.189654742,0,0,0,0,0,0,0,0.32418417,0.512884766,224.6639833,224.6639833,451.450697,174.6086429,967.6251661,390.3838199,162.7625597,495.0158215
885,975,13.16543944,55.70160419,residential,Folkparksvägen,0.542016875,0.782251518,0.723760488,0.581456602,52,71,164.8059967,49.2182579,3.970291914,4.276666119,123,4.820281566,0,0,0,0,0,0,0,0.489242602,0.763066515,175.8302495,175.8302495,426.1204947,130.7651678,954.2692947,348.7598065,127.5112831,467.5307009
886,976,13.16548948,55.70205249,residential,Folkparksvägen,0.553757574,0.850118294,0.854849368,0.505378954,38,44,249.9817665,49.2182579,3.663561646,3.80666249,82,4.418840608,0,0,0,0,0,0,0,0.403047692,0.794352438,127.9020673,127.9020673,405.4000172,93.3324717,943.3790691,309.6246989,105.007277,443.9919464
887,977,13.20109458,55.69852404,residential,Änggatan,0.252271159,0.308167519,0.300665433,0.554044265,198,401,201.9482887,147.8052368,5.293304825,5.996452089,599,6.396929655,0,0,0,0,1,0,0,0.433080863,0.621911889,104.0061721,104.0061721,161.9328128,17.70248358,326.2048017,139.40328,106.4191132,323.3851797
888,978,13.20188599,55.69854735,residential,Änggatan,0.492311336,0.500446431,0.735520048,0.608021911,161,241,184.3559299,119.5030441,5.087596335,5.488937726,402,5.998936562,0,0,0,0,1,0,0,0.520371687,0.738875814,85.98151678,85.98151678,196.6451664,40.16837204,335.0829893,171.7786331,56.89131097,332.2604256
889,979,13.20268112,55.69853597,residential,Änggatan,0.430002902,0.384826172,0.535042364,0.455360223,84,155,164.3335831,119.5030441,4.442651256,5.049856007,239,5.480638923,0,0,0,1,0,0,0,0.427869821,0.632040251,90.91613705,90.91613705,157.1700338,89.43983881,354.4691447,208.9724641,13.82345711,351.6975873
890,980,13.19935439,55.69718332,residential,Hyllegränd,0.554162815,0.539273938,0.629905986,0.664283831,155,78,124.6890928,139.8180084,5.049856007,4.369447852,233,5.455321115,0,0,2,0,1,0,0,0.714468949,0.623171484,55.01583882,55.01583882,91.79768457,20.81961749,475.0661998,35.1577851,221.8717979,143.4682237
891,981,13.19979533,55.69741567,residential,Hyllegränd,0.377290588,0.460355069,0.362023356,0.469336363,144,67,198.469894,154.1467133,4.976733742,4.219507705,211,5.356586275,0,0,1,0,0,0,0,0.541190973,0.42674461,92.75165982,92.75165982,93.72420246,57.54729078,446.648802,11.99201547,232.1171999,179.4891938
892,982,13.20206765,55.69603982,secondary,Södra vägen,0.68865912,0.627315335,0.685160972,0.51090271,88,74,806.3394417,26.08474541,4.48863637,4.317488114,162,5.093750201,0,0,0,0,0,0,0,0.366840482,0.795529172,51.56119759,51.56119759,290.4051561,208.8246904,609.1235308,203.8157235,85.27104447,165.6568544
893,983,13.19734144,55.69845369,residential,Södra Esplanaden,0.587615058,0.575711172,0.538297551,0.658835189,290,242,271.6777223,109.7896042,5.673323267,5.493061443,532,6.278521424,0,0,0,0,0,0,1,0.600078925,0.694530029,16.84538621,16.84538621,99.56356216,90.12097771,378.3824271,86.20149938,320.7281782,276.8109893
894,984,13.19666354,55.69821873,residential,Södra Esplanaden,0.422121116,0.577857278,0.6346121,0.619368728,241,395,228.3949213,93.30451202,5.488937726,5.981414211,636,6.456769656,0,0,0,0,0,0,0,0.489678714,0.658178296,58.81935816,58.81935816,124.0674641,82.86366642,422.7387316,77.51179959,370.6901766,265.1982907
895,985,13.19600465,55.69796784,residential,Södra Esplanaden,0.510970477,0.556612402,0.591811374,0.718576044,127,311,231.9783397,118.5594559,4.852030264,5.743003188,438,6.084499413,0,0,0,0,0,0,0,0.614771739,0.667832892,108.1052751,108.1052751,159.5237083,104.6619025,468.996074,99.53309006,373.5815472,260.6094254
896,986,13.19536504,55.69770083,residential,Södra Esplanaden,0.438911205,0.484985524,0.534792781,0.628016714,162,252,266.3953513,118.5594559,5.093750201,5.533389489,414,6.02827852,0,0,0,0,0,0,0,0.535963386,0.620699171,74.93523356,74.93523356,200.1805924,142.7907107,503.4756543,138.314557,333.1690562,240.9238882
897,987,13.19472561,55.69743369,residential,Södra Esplanaden,0.244516874,0.254100232,0.294760087,0.533854604,190,376,294.3271522,123.2163544,5.252273428,5.932245187,566,6.340359304,0,0,0,0,0,0,1,0.497380167,0.421103587,28.09369122,28.09369122,244.3214941,175.6170238,518.5483229,153.9061912,295.7152568,190.9724169
898,988,13.19408041,55.69717102,residential,Södra Esplanaden,0.419702423,0.470104403,0.550938537,0.639283307,166,461,278.4119544,123.2163544,5.117993812,6.135564891,627,6.442540166,0,0,0,0,0,0,1,0.596814986,0.606799414,30.72358375,30.72358375,290.5850565,127.0066789,537.3039328,157.3142962,261.9907163,141.102047
899,989,13.19344282,55.69690252,residential,Södra Esplanaden,0.573153112,0.630812764,0.614766277,0.685405299,163,234,274.9076721,123.2163544,5.099866428,5.459585514,397,5.986452005,0,0,0,0,0,0,0,0.732323036,0.82616872,78.24846184,78.24846184,270.2029235,80.48651049,560.2742931,117.5619741,234.869128,91.28072892
900,990,13.19280834,55.69663165,residential,Södra Esplanaden,0.697535187,0.754699744,0.721913252,0.786291748,205,167,254.0131136,113.6833115,5.327876169,5.123963979,372,5.92157842,0,0,0,0,1,1,0,0.831727676,0.89493908,67.77496518,67.77496518,234.0442831,43.00292988,572.7557185,88.54195055,216.387462,41.80750002
901,991,13.19335357,55.69307248,residential,Mellanvångsvägen,0.47793749,0.694412671,0.405749904,0.236715984,79,29,369.5761615,59.31294632,4.382026635,3.401197382,108,4.691347882,0,0,0,0,0,0,0,0.357807556,0.441421039,89.12970653,89.12970653,172.1913785,197.0486852,915.3026833,310.5028935,184.0457619,369.5671099
902,992,13.19346144,55.69625726,residential,Revingegatan,0.636953782,0.675758354,0.656214491,0.733714774,152,191,146.083835,159.8665466,5.030437921,5.257495372,343,5.840641657,0,0,1,0,1,0,0,0.733696189,0.835408367,55.78672166,55.78672166,201.2394472,37.36948502,626.505993,48.46390728,203.2542235,68.97348189
903,993,13.19425678,55.69625812,residential,Revingegatan,0.522508595,0.481927456,0.449018016,0.74542588,132,243,236.4104889,159.8665466,4.890349128,5.497168225,375,5.929589143,0,0,0,0,0,0,0,0.648199808,0.671268374,102.8376148,102.8376148,221.9053769,85.67489007,639.1900508,82.64914718,228.0058264,118.6634298
904,994,13.19505211,55.69625906,residential,Revingegatan,0.356276079,0.211078777,0.374848839,0.68041046,182,164,193.4797605,110.8303299,5.209486153,5.105945474,346,5.84932478,0,0,0,0,0,0,0,0.663395211,0.578357797,138.3921545,138.3921545,250.9781984,135.218303,650.0249774,127.7250299,260.1236068,168.5356599
905,995,13.19584742,55.69626179,residential,Revingegatan,0.193422173,0.279742417,0.28310417,0.354729469,149,101,152.6078242,110.8303299,5.010635294,4.624972813,250,5.525452939,0,0,0,0,0,0,0,0.389685666,0.362667104,162.5814311,162.5814311,245.889052,185.0220592,638.2232417,175.5384635,297.3478603,158.3618905
906,996,13.19664262,55.69626999,residential,Revingegatan,0.749221668,0.791382089,0.784570523,0.717030674,215,61,112.2343817,84.94540405,5.375278408,4.127134385,276,5.624017506,0,0,0,0,0,0,0,0.693642668,0.79411098,140.9432877,140.9432877,213.8633709,182.1274514,617.1629239,168.1530928,290.2408911,109.5547806
907,997,13.19430515,55.69671097,residential,Norbergsgatan,0.560430558,0.51344873,0.528795041,0.796152927,130,344,111.0445557,123.2163544,4.875197323,5.843544417,474,6.163314804,0,0,0,0,0,0,0,0.857223034,0.72883983,79.29484916,79.29484916,267.9202962,109.0077525,590.2975022,119.4860979,272.252662,127.9040465
908,998,13.19470589,55.69632296,residential,Norbergsgatan,0.396690376,0.379966624,0.364147119,0.699820857,159,228,199.4577468,159.8665466,5.075173815,5.433722004,387,5.96100534,0,0,0,0,0,0,0,0.618765313,0.666834459,125.3715206,125.3715206,243.2790475,114.750032,637.8796333,110.7170403,250.8881122,146.5126749
909,999,13.19555903,55.69665539,residential,Flormansgatan,0.549504731,0.715263177,0.664533317,0.720803972,125,152,190.1359222,112.7896729,4.836281907,5.030437921,277,5.627621114,0,0,0,0,0,0,0,0.592745449,0.807373479,117.3813183,117.3813183,230.6256519,176.397073,607.7774656,175.5840393,314.0655856,187.7395075
910,1000,13.19515922,55.69704371,residential,Flormansgatan,0.519561553,0.571106963,0.497049868,0.55212342,188,203,145.7546317,112.7896729,5.241747015,5.318119994,391,5.97126184,0,0,0,0,0,0,0,0.568072762,0.699856687,69.60967531,69.60967531,231.1772381,174.2079249,568.0329554,182.6638891,331.1465999,191.4283897
911,1001,13.19476415,55.69743357,residential,Flormansgatan,0.244408565,0.254634743,0.294460869,0.533694066,192,369,293.6782349,123.2163544,5.262690189,5.913503006,561,6.33150185,0,0,0,0,0,0,1,0.497427665,0.421982013,30.51402487,30.51402487,241.9493894,177.822305,519.2460197,155.0372494,298.1158453,192.8443167
912,1002,13.19768913,55.69738139,residential,Apelgatan,0.523038112,0.589504614,0.685212217,0.606230406,145,37,113.6133805,103.7173233,4.983606622,3.63758616,182,5.209486153,0,0,0,0,0,0,0,0.599648796,0.74274468,80.97650691,80.97650691,75.80802648,105.0201901,478.1161359,100.7833041,301.8122698,155.6978261
913,1003,13.19693076,55.69724599,residential,Apelgatan,0.385337087,0.364869088,0.552059204,0.442412365,226,24,99.99952838,103.7173233,5.424950017,3.218875825,250,5.525452939,0,0,0,0,0,0,0,0.402983556,0.683431,114.6798786,114.6798786,122.2672367,146.616191,510.0989385,138.9945247,326.9833076,161.4609549
914,1004,13.19617311,55.69710932,residential,Apelgatan,0.364253377,0.307947658,0.365230932,0.290204762,166,19,99.99947391,112.7896729,5.117993812,2.995732274,185,5.225746674,0,0,0,0,0,0,0,0.294297551,0.428710412,124.0858272,124.0858272,170.7690473,192.2056937,544.9024986,182.9186027,357.3028088,181.2495846
915,1005,13.19541555,55.69697248,residential,Apelgatan,0.493631577,0.491604526,0.506172931,0.563756529,165,132,158.3171199,112.7896729,5.111987788,4.890349128,297,5.697093487,0,0,0,0,0,0,0,0.500766549,0.550645126,87.29814185,87.29814185,219.9462729,183.3042814,580.6302679,188.8770997,335.2498019,203.4113753
916,1006,13.1891632,55.70712873,residential,Clemenstorget,0.821874164,0.836968943,0.902200826,0.903953932,398,1165,128.2638611,101.9494781,5.988961417,7.061334367,1563,7.355001921,2,0,0,1,5,3,1,0.91575969,0.913828075,37.57471133,37.57471133,16.94424375,11.38990663,72.5039053,100.7881794,24.71686494,37.44868049
917,1007,13.18916459,55.70757792,residential,Clemenstorget,0.654738955,0.619747914,0.633381676,0.760228075,655,3719,219.7274327,89.71054077,6.486160789,8.221478947,4374,8.383661799,2,1,0,0,0,1,1,0.742601186,0.737400487,35.49403901,35.49403901,20.67608906,50.18895266,41.29087606,123.6898967,66.86195205,41.00081319
918,1008,13.22076071,55.6890062,service,,0.15006328,0.148666546,0.120500144,0.123689523,0,0,287.7080204,12.94974518,0,0,0,0,0,0,0,0,0,0,0,0.189600158,0.180663033,209.1320525,209.1320525,413.2231406,280.6372389,1201.800074,501.4485233,403.1328342,270.7079991
919,1015,13.21131841,55.68774533,cycleway,Råbyvägen,0.265911147,0.414563214,0.133128523,0.068173189,0,0,99.99876567,1.763627768,0,0,0,0,0,0,0,0,0,0,0,0.18565157,0.130095528,337.5028593,337.5028593,309.0790037,252.4733444,1244.683034,583.8558915,745.2136466,355.1656941
920,1016,13.21056797,55.68789387,cycleway,Råbyvägen,0.427194471,0.62916651,0.408762912,0.240457589,0,1,99.99876567,3.041976929,0,0.693147181,1,0.693147181,0,0,0,0,0,0,0,0.270702764,0.480196005,327.063805,327.063805,308.0269,257.9826798,1233.281758,542.684845,767.4290339,392.1679468
921,1018,13.18269303,55.68026248,service,,0.64483659,0.697011366,0.520379843,0.501150716,0,0,471.9795619,0,0,0,0,0,0,0,0,0,0,0,1,0.468168952,0.692918934,41.1208935,41.1208935,869.2039298,53.95498741,1446.119679,963.9058943,471.776161,462.1297244
922,1019,13.20367716,55.69671232,residential,Ulrikedalsvägen,0.483743438,0.590144511,0.478027177,0.323873869,55,189,297.6948368,24.27249527,4.025351691,5.247024072,244,5.501258211,0,0,0,0,0,0,0,0.37170128,0.589602204,158.174213,158.174213,170.7494112,263.1678164,565.6026647,246.1286479,86.80054653,176.1243369
923,1020,13.2032926,55.69710548,residential,Ulrikedalsvägen,0.472928526,0.642705757,0.508041821,0.317456849,77,286,119.7138494,66.95889282,4.356708827,5.659482216,363,5.897153868,0,0,0,0,0,0,0,0.365339637,0.453452669,192.3830834,192.3830834,150.9151326,213.5265114,515.9893236,211.5253168,129.1972946,224.1204178
924,1021,13.20328521,55.69753242,residential,Ulrikedalsvägen,0.544276386,0.626068216,0.556055819,0.424180159,93,255,105.4353963,66.95889282,4.543294782,5.545177444,348,5.855071922,0,0,0,0,0,0,0,0.386207368,0.534293676,208.8983286,208.8983286,123.304402,177.2580124,471.9061501,207.9831232,128.3673225,270.4786527
925,1022,13.20387154,55.69783057,residential,Ulrikedalsvägen,0.602632891,0.62260215,0.684591778,0.554963019,77,424,100.4305842,41.60126877,4.356708827,6.052089169,501,6.21860012,0,0,0,0,0,0,0,0.524090484,0.598569749,194.6345948,194.6345948,76.29772799,187.0047157,458.6316297,248.4047668,114.2971087,298.3035855
926,1023,13.20452197,55.69808897,residential,Ulrikedalsvägen,0.396703897,0.450359435,0.610166003,0.47192386,71,1100,100.2438096,72.48722839,4.276666119,7.003974137,1171,7.06646697,1,0,0,0,0,0,0,0.428725354,0.589915115,198.4405552,198.4405552,31.99978113,213.5451832,456.3991806,294.4475128,70.12587846,327.0721536
927,1024,13.20519205,55.69832707,residential,Ulrikedalsvägen,0.316655318,0.419440164,0.400002223,0.362319954,81,1177,233.6589758,72.48722839,4.406719247,7.071573364,1258,7.138073034,1,0,0,1,0,0,0,0.295319647,0.5055466,216.3836127,216.3836127,33.19503068,248.9851194,462.131648,342.1239149,38.72941579,358.4971137
928,1025,13.1867658,55.68889474,tertiary,Stattenavägen,0.425042251,0.604923088,0.461181901,0.309185131,22,10,586.42265,12.19044971,3.135494216,2.397895273,32,3.496507561,0,0,0,0,0,0,0,0.30148296,0.433520965,218.1472081,218.1472081,298.067433,616.7889292,683.2029653,389.081259,335.7223611,280.0268019
929,1026,13.18889844,55.6958922,tertiary,Malmövägen,0.592597801,0.75490484,0.591147382,0.384981275,280,300,566.599754,34.23015594,5.638354669,5.707110265,580,6.364750757,0,0,1,0,0,0,0,0.373506559,0.594223239,100.2307005,100.2307005,270.6791876,225.3089827,621.7087197,42.20334611,225.6308125,224.3723959
930,1027,13.18875202,55.69545068,tertiary,Malmövägen,0.503738206,0.540191831,0.407004673,0.386072304,206,89,775.6846645,52.88273239,5.332718793,4.49980967,295,5.690359454,0,0,0,0,0,0,0,0.370979277,0.571735206,74.99445829,74.99445829,255.1174463,202.5930762,671.4399872,87.06824489,235.365311,248.670954
931,1028,13.18804708,55.69573589,service,Gräddfilen,0.370383298,0.463185657,0.31975019,0.222371977,299,51,484.7507108,70.80541229,5.703782475,3.951243719,350,5.860786223,0,0,0,0,0,0,0,0.235916412,0.269456232,108.8004307,108.8004307,308.6266769,256.9965427,645.2914515,64.24620655,263.3878484,280.4814072
932,1029,13.18475947,55.69458589,residential,Östgötavägen,0.496190555,0.596375296,0.458302084,0.351835249,33,13,125.3816027,62.22428513,3.526360525,2.63905733,46,3.850147602,0,0,0,0,0,0,0,0.354681857,0.502878,96.30546006,96.30546006,408.7964994,390.0665035,411.3535175,251.0949826,231.0024414,507.9989142
933,1030,13.18450759,55.69501185,residential,Östgötavägen,0.603249453,0.574967109,0.575617918,0.405992277,21,13,100.011573,48.21195602,3.091042453,2.63905733,34,3.555348061,0,0,0,0,0,0,0,0.404587178,0.530903079,108.0569797,108.0569797,407.7807362,399.8325258,419.3704225,212.1609148,278.7125826,459.5153759
934,1031,13.18426735,55.69544007,residential,Östgötavägen,0.624020401,0.705685258,0.648958396,0.559421504,57,14,99.99885568,48.21195602,4.060443011,2.708050201,71,4.276666119,0,0,0,0,0,0,0,0.573249452,0.780321993,138.6596518,138.6596518,358.3148422,416.1477904,433.7800406,165.6445259,326.9320408,411.1649166
935,1032,13.18401746,55.69586651,residential,Östgötavägen,0.626981683,0.70261763,0.39062156,0.420526341,98,40,201.2080715,47.14070511,4.59511985,3.713572067,138,4.934473933,0,0,0,0,0,0,0,0.436756954,0.583044395,177.9147512,177.9147512,309.1423657,437.0343957,452.6994802,122.2834135,375.7481122,363.4618139
936,1033,13.1835138,55.69618268,residential,Östgötavägen,0.514045838,0.642651059,0.618516531,0.324869966,116,44,453.705447,53.40726089,4.762173935,3.80666249,160,5.081404365,0,0,0,0,0,0,0,0.253829919,0.467822926,166.4484437,166.4484437,271.672943,442.8964288,456.4239513,105.9151549,422.1640675,329.9524126
937,1034,13.18739632,55.69374186,residential,Bohusvägen,0.68047737,0.803009391,0.713639989,0.496516187,155,32,353.8445564,33.25176239,5.049856007,3.496507561,187,5.236441963,0,0,0,0,0,0,0,0.384397354,0.752848201,92.59285945,92.59285945,331.2879582,271.4470059,545.9602522,286.5256328,92.48959173,426.6662536
938,1036,13.18474503,55.69354581,residential,Hallandsvägen,0.398914445,0.419427523,0.334522216,0.162488389,35,15,269.9019487,64.86049652,3.583518938,2.772588722,50,3.931825633,0,0,0,0,0,0,0,0.205552416,0.249187409,125.1483663,125.1483663,377.141926,353.708321,377.8581891,154.7435297,156.9769889,572.1137924
939,1037,13.18499077,55.69311863,residential,Hallandsvägen,0.340671856,0.567342179,0.458734648,0.228253197,49,19,283.3900471,64.86049652,3.912023005,2.995732274,68,4.234106505,0,0,0,0,0,0,0,0.245132244,0.467794143,170.7683518,170.7683518,389.6998885,364.7722871,389.5664286,139.0311274,127.9143846,573.8338999
940,1038,13.1852479,55.69269356,residential,Hallandsvägen,0.387586422,0.564216908,0.344319041,0.222235069,47,27,284.7065712,91.69289398,3.871201011,3.33220451,74,4.317488114,0,0,0,0,0,0,0,0.271835614,0.40591312,183.967721,183.967721,408.7219889,382.7980795,407.808523,141.140687,113.6228095,533.4614063
941,1039,13.18550382,55.69226828,residential,Hallandsvägen,0.337753263,0.488733763,0.433465471,0.239160668,45,7,299.7354972,91.69289398,3.828641396,2.079441542,52,3.970291914,0,0,0,0,0,0,0,0.277949951,0.399946683,143.7445371,143.7445371,432.64511,406.1449646,431.0380011,159.6542894,120.3160371,494.7997612
942,1040,13.18575562,55.69184224,residential,Hallandsvägen,0.392983543,0.595379461,0.440925051,0.229235286,76,28,301.0244539,65.09521484,4.343805422,3.36729583,104,4.65396035,0,0,0,0,0,0,0,0.296563237,0.395267583,111.9515531,111.9515531,460.550858,433.799035,458.3403277,189.6894252,145.2664585,458.1453277
